year_code,quarter_code,commercial_district_code,commercial_district_name,monthly_sales_now,monthly_sales_previous
2022,1,3110001,이북5도청사,435264344.0,377251825.0
2022,1,3110002,독립문역 1번,4062721649.0,4208796452.0
2022,1,3110003,세검정초등학교,576819152.0,690328641.0
2022,1,3110004,대신고등학교,312840339.0,313294781.0
2022,1,3110005,세검정,666679997.0,659358296.0
2022,1,3110006,부암동주민센터,52678500.0,
2022,1,3110007,사직공원(한국사회과학도서관),39000000.0,37076223.0
2022,1,3110008,배화여자대학교(박노수미술관),4183574341.0,3360111560.0
2022,1,3110009,자하문터널,607202748.0,716273304.0
2022,1,3110010,평창동서측,2336981624.0,2496920412.0
2022,1,3110012,성곡미술관,2109281936.0,2040852730.0
2022,1,3110014,경복고등학교,324617046.0,292558170.0
2022,1,3110016,평창동동측,419387550.0,300470512.0
2022,1,3110017,정독도서관,31827972.0,
2022,1,3110018,중앙고등학교,851099080.0,607927142.0
2022,1,3110020,서울국제고등학교,1778436233.0,1027352368.0
2022,1,3110021,성균관대학교,1653261226.0,1254691955.0
2022,1,3110022,경신고등학교,1464325262.0,1094980563.0
2022,1,3110023,서울대병원,746491791.0,641261721.0
2022,1,3110024,혜회동주민센터,1461479032.0,1398681261.0
2022,1,3110025,충신시장옆,886607229.0,998151382.0
2022,1,3110027,혜화역 1번,197424171.0,171191050.0
2022,1,3110028,이화달팽이길,3493227100.0,3048466555.0
2022,1,3110029,동대문역 1번,3194714758.0,2990979458.0
2022,1,3110030,동대문역 3번,602910655.0,731778146.0
2022,1,3110031,창신역 1번,53692328.0,48517838.0
2022,1,3110033,창신역 4번,241058379.0,282691157.0
2022,1,3110035,동묘앞역 2번,397465380.0,414887215.0
2022,1,3110036,동묘앞역 3번,791990127.0,638295284.0
2022,1,3110037,신설동역 12번,654645908.0,568789292.0
2022,1,3110039,회현역 1번,349942908.0,267634670.0
2022,1,3110040,중구회현체육센터(정화예술대남산캠퍼스),465041619.0,268566202.0
2022,1,3110041,남산케이블카,3324039464.0,3191001858.0
2022,1,3110042,남산골공원옆,538909358.0,292380799.0
2022,1,3110043,충무초등학교,7640061662.0,878890125.0
2022,1,3110045,동대문역사문화공원역 5번,1477291789.0,1738181753.0
2022,1,3110048,장충동주민센터,2585184167.0,3184432242.0
2022,1,3110049,장충단 고개,3196505747.0,1530245172.0
2022,1,3110050,약수역 7번,777730985.0,745485350.0
2022,1,3110051,한양공고앞 교차로,698371888.0,363184851.0
2022,1,3110052,장충초등학교,2697973684.0,2490889530.0
2022,1,3110053,청구역 1번,1932220263.0,1711717513.0
2022,1,3110054,청구역 3번,8593252922.0,7015218510.0
2022,1,3110055,황학동벼룩시장,709941085.0,481174021.0
2022,1,3110056,신당역 3번,3316823571.0,2915873768.0
2022,1,3110057,황학코아루아파트,2490287557.0,2097602404.0
2022,1,3110058,성심여자고등학교,4215351065.0,2202686240.0
2022,1,3110059,새남터성지,1856799223.0,1946014332.0
2022,1,3110060,효창공원앞역 6번,3312957317.0,2990537044.0
2022,1,3110061,효창동주민센터,1001178991.0,876711556.0
2022,1,3110062,한강로동땡땡거리(은행나무길),5219427840.0,4675535404.0
2022,1,3110063,효창공원앞역 5번,5562401283.0,3847856052.0
2022,1,3110064,효창공원앞역 2번,5440753298.0,7589034948.0
2022,1,3110065,남정초등학교,41562224650.0,39978071100.0
2022,1,3110066,서울역 15번,6730648860.0,4559226973.0
2022,1,3110067,배문고등학교,1148704040.0,933186755.0
2022,1,3110068,남영역 1번,7984992195.0,8127583329.0
2022,1,3110069,숙대입구,11931476208.0,9400319640.0
2022,1,3110070,용산세무서,17367899.0,22582832.0
2022,1,3110071,한강미주맨션아파트,773311445.0,971134708.0
2022,1,3110073,삼각지역 3번,359186888.0,200815151.0
2022,1,3110074,서울역 12번,6848655438.0,6151856679.0
2022,1,3110075,숙대입구역 1번,1738909895.0,1265428784.0
2022,1,3110077,삼광초등학교,551107236.0,553834839.0
2022,1,3110078,이촌동점보아파트,2316031046.0,2153448043.0
2022,1,3110079,후암동주민센터,6940867808.0,6353458460.0
2022,1,3110080,해방촌예술마을,1461331206.0,985327591.0
2022,1,3110081,해방촌 남동측,6685398722.0,6223377311.0
2022,1,3110082,용산구청,3311315281.0,2103877121.0
2022,1,3110083,서빙고역 1번,151967198.0,476249215.0
2022,1,3110084,경리단길북측,4999317114.0,4202789267.0
2022,1,3110085,경리단길남측,4614286907.0,4005192453.0
2022,1,3110087,이태원엔틱가구거리,901971779.0,375661109.0
2022,1,3110088,오산고등학교,780766750.0,880243411.0
2022,1,3110089,서빙고동주민센터,1032721802.0,1349373122.0
2022,1,3110090,한국폴리텍대학서울정수캠퍼스,887484938.0,718346102.0
2022,1,3110092,NH농협은행 보광동지점,2990500283.0,2560144168.0
2022,1,3110093,우사단길,6336203356.0,4838778814.0
2022,1,3110095,한강진역 3번,6573655552.0,6208448407.0
2022,1,3110096,한남힐사이드아파트,417927446.0,137105160.0
2022,1,3110098,서울독일학교,3200121867.0,2603222287.0
2022,1,3110099,유엔빌리지길,598715219.0,590475880.0
2022,1,3110102,옥수역 6번,2416361492.0,2895916265.0
2022,1,3110103,옥수터널,49440113.0,52743013.0
2022,1,3110104,신금호역 4번,612535007.0,524959828.0
2022,1,3110105,금동어린이공원,1213474357.0,1464334659.0
2022,1,3110107,금호사거리,626309221.0,475259761.0
2022,1,3110109,금호삼성래미안아파트,2718669156.0,2345601830.0
2022,1,3110110,상왕십리역 6번,1131670251.0,1073839240.0
2022,1,3110112,행당역 2번,4667211375.0,3948566132.0
2022,1,3110113,응봉산,218325203.0,144122906.0
2022,1,3110114,왕십리파출소,650472114.0,776926257.0
2022,1,3110115,상왕십리역 3번,4105958088.0,3674046688.0
2022,1,3110116,청계천박물관,325840305.0,309583001.0
2022,1,3110117,성동구보건소,262421032.0,225998968.0
2022,1,3110118,왕십리역 9번,6972583014.0,5360165019.0
2022,1,3110120,서울숲카페거리,512136937.0,330000000.0
2022,1,3110121,한양대역 4번,806070155.0,756385139.0
2022,1,3110122,마장역 2번,5208373494.0,5555379858.0
2022,1,3110123,마장역 3번,3133781153.0,2016368765.0
2022,1,3110124,뚝섬역교차로,1496172107.0,1575475403.0
2022,1,3110125,사근동살곶이상점가,2286874382.0,2086176909.0
2022,1,3110126,서울숲역 1번,37252330.0,57595658.0
2022,1,3110127,성수1가1동주민센터,985037075.0,1034474288.0
2022,1,3110128,성원중학교,14385302708.0,13313212259.0
2022,1,3110129,성원어린이공원,776781401.0,672882156.0
2022,1,3110130,답십리역 6번,96425010.0,74811477.0
2022,1,3110131,성수동카페거리,26058975320.0,18104260694.0
2022,1,3110132,성수2가3동주민센터,956616540.0,776828737.0
2022,1,3110133,서울교통공사,481221808.0,373253917.0
2022,1,3110134,성수119안전센터,4615304730.0,3865051074.0
2022,1,3110135,성동세무서,1209052658.0,1997958095.0
2022,1,3110136,경수초등학교,12517818873.0,13393561473.0
2022,1,3110137,성수초등학교,26519805842.0,17210162086.0
2022,1,3110138,송정체육공원,2070054406.0,1880660615.0
2022,1,3110139,자양4동주민센터,3982824466.0,3285388553.0
2022,1,3110140,건대입구역 6번,6922487662.0,4936788254.0
2022,1,3110141,건대입구역 1번,1889878803.0,1647834543.0
2022,1,3110142,화양사거리,6117292031.0,5055119473.0
2022,1,3110144,어린이대공원역 4번,460736447.0,418730646.0
2022,1,3110146,신자초등학교,2150971388.0,1809368092.0
2022,1,3110147,능동우편취급국,9387858967.0,4644021810.0
2022,1,3110148,어린이대공원역 3번,953122357.0,968413142.0
2022,1,3110149,세종대학교,737810714.0,504470355.0
2022,1,3110150,중곡1동 마을마당,1498522060.0,1244024014.0
2022,1,3110151,자양한강도서관,3722465310.0,3113749688.0
2022,1,3110152,중곡어린이공원,988254073.0,772588850.0
2022,1,3110153,중곡1동주민센터,62405816.0,9423330.0
2022,1,3110154,광진정말공원,4700169132.0,4664642961.0
2022,1,3110155,광진구청,1206201077.0,1012774019.0
2022,1,3110156,군자역 5번,1642354896.0,1502774300.0
2022,1,3110157,자양동우체국,1235432168.0,1082462241.0
2022,1,3110158,중곡3동주민센터,4443192996.0,3698514612.0
2022,1,3110159,구의역 4번,7033627247.0,6241701583.0
2022,1,3110161,중곡역 3번,4571726197.0,3491312195.0
2022,1,3110162,군자역 4번,1143410703.0,904089501.0
2022,1,3110163,성자초등학교,1686475867.0,1647673158.0
2022,1,3110164,아차산역 5번,2079475482.0,1571619526.0
2022,1,3110165,국립정신건강센터,2414525307.0,2835626218.0
2022,1,3110166,구의1동주민센터,4237942956.0,3536211032.0
2022,1,3110167,용마초등학교,6497224141.0,5711223990.0
2022,1,3110168,대원고등학교,1401437780.0,1512900519.0
2022,1,3110169,성동초등학교,1222393067.0,1121847760.0
2022,1,3110170,동대부여고,2040673097.0,1679231958.0
2022,1,3110171,중곡4동주민센터,71962036.0,70816680.0
2022,1,3110172,광진초등학교,2261262787.0,1229371350.0
2022,1,3110173,구남초등학교,1598499432.0,1364642517.0
2022,1,3110174,아차산역 1번,4853015566.0,4023670757.0
2022,1,3110175,푸른동산공원,745195789.0,785817623.0
2022,1,3110176,해오름공원,1412302042.0,1147157002.0
2022,1,3110177,동의초등학교,177288235.0,218988343.0
2022,1,3110178,장로회신학대학교,202507261.0,195404648.0
2022,1,3110179,광나루역 1번,2534338758.0,2227969409.0
2022,1,3110180,광진정보도서관,5849969591.0,7180226465.0
2022,1,3110181,신설동역 9번,1086821293.0,1013935934.0
2022,1,3110182,용두희망어린이공원,3621669757.0,4471183914.0
2022,1,3110183,한국의류시험연구원,504715549.0,383684490.0
2022,1,3110184,용두사거리,128452581.0,121779889.0
2022,1,3110185,용두초등학교,189775632.0,244802870.0
2022,1,3110186,종암초등학교,501117559.0,436764558.0
2022,1,3110187,제기동역 6번,11012989832.0,10135926130.0
2022,1,3110188,용두동신동아아파트,1546191372.0,1215848417.0
2022,1,3110189,제기동역 1번,11349260076.0,6590554816.0
2022,1,3110190,고대앞사거리,1721552678.0,1435718106.0
2022,1,3110191,고려대역 6번,3122562801.0,2494133623.0
2022,1,3110193,고려대역 4번,1192144006.0,1217888281.0
2022,1,3110194,홍파초등학교,8200303334.0,6990897822.0
2022,1,3110195,동대문구청,6237499816.0,5557434625.0
2022,1,3110197,세종대왕기념관교차로,76436432.0,37101680.0
2022,1,3110199,홍릉시장,6014204784.0,5672067110.0
2022,1,3110200,동대문경찰서,209796309.0,337712928.0
2022,1,3110201,전농119안전센터,181223056.0,154193047.0
2022,1,3110203,떡전교사거리,457947876.0,466268280.0
2022,1,3110204,간데메공원,3162945252.0,2552088795.0
2022,1,3110205,경희대삼거리,3137849469.0,3454941262.0
2022,1,3110206,텃골근린공원,3842204617.0,1335186279.0
2022,1,3110207,시립대앞사거리,598222605.0,492017331.0
2022,1,3110208,시조사삼거리,42588792.0,36789916.0
2022,1,3110210,서울시립대,3450596409.0,3299668439.0
2022,1,3110211,전곡마을마당공원,2355708089.0,1639330483.0
2022,1,3110212,답십리초등학교,2603908354.0,2273035908.0
2022,1,3110213,청량초등학교,153317298.0,230236053.0
2022,1,3110214,경희대후문,2210990031.0,2071652129.0
2022,1,3110215,회기역 1번,689462542.0,716489147.0
2022,1,3110216,전농중학교,3174599367.0,2501156527.0
2022,1,3110217,자동차부품상가,493797295.0,328868343.0
2022,1,3110218,답십리사거리,5397422941.0,4805404926.0
2022,1,3110219,삼육보건대학교,7859075936.0,7773671480.0
2022,1,3110220,외대앞역 1번,8322654221.0,7309464201.0
2022,1,3110221,의릉,473976620.0,713239223.0
2022,1,3110224,외대앞역 2번,682525665.0,360294239.0
2022,1,3110225,촬영소사거리,954857635.0,2048029308.0
2022,1,3110226,장안1동주민센터,19834271407.0,18600554915.0
2022,1,3110227,답십리공원,3120247358.0,2743345900.0
2022,1,3110228,장안근린공원,6812058119.0,5832174107.0
2022,1,3110229,장평중학교,18055620407.0,16925951571.0
2022,1,3110230,장안현대홈타운1차아파트,4154466472.0,2858741371.0
2022,1,3110232,동대부고,16181027846.0,18176758532.0
2022,1,3110233,중랑역 1번,2947386973.0,3057051383.0
2022,1,3110234,중랑역 4번,1613425304.0,1149558115.0
2022,1,3110236,신묵초등학교,2754800666.0,1950847967.0
2022,1,3110237,메가박스 상봉,5829837165.0,4698211896.0
2022,1,3110238,배꽃어린이공원,453570488.0,667841174.0
2022,1,3110240,태릉시장 특화거리,4539289025.0,2188829814.0
2022,1,3110241,먹골역 5번,9747134928.0,9088004613.0
2022,1,3110242,면목5동주민센터,765581852.0,1568850650.0
2022,1,3110243,중랑노인종합복지관,4095634608.0,3514657453.0
2022,1,3110244,중화역 4번,3301255671.0,3289545268.0
2022,1,3110245,KB국민은행 중화동지점,975642032.0,947942927.0
2022,1,3110246,월드순복음교회,2058809488.0,1928684477.0
2022,1,3110247,먹골역 1번,9824888709.0,8293906585.0
2022,1,3110248,먹골파출소,1685847365.0,1229750312.0
2022,1,3110249,중화역 1번,4930591618.0,4263054417.0
2022,1,3110250,화랑대역 7번,672547295.0,528768628.0
2022,1,3110251,장안중학교,896317046.0,1155157807.0
2022,1,3110252,장안제일시장,8046473712.0,6594922517.0
2022,1,3110253,중곡초등학교,2311269619.0,1916899941.0
2022,1,3110254,오거리공원,6340057434.0,4458563683.0
2022,1,3110255,상봉역 4번,6020032265.0,5551286378.0
2022,1,3110256,면목2동체육관,6220950306.0,4251870638.0
2022,1,3110257,상봉역 7번,509679504.0,456534925.0
2022,1,3110258,면동초등학교,1993812193.0,1869394325.0
2022,1,3110259,사가정역 1번,4222950506.0,3577179309.0
2022,1,3110260,면목역 3번,3331473024.0,3148792316.0
2022,1,3110261,사가정역 4번,1916160857.0,1846299201.0
2022,1,3110262,상봉역 3번,6116979740.0,5145269275.0
2022,1,3110263,면목역 1번,1573731584.0,1452361880.0
2022,1,3110264,면목역 2번,6526036868.0,4259620466.0
2022,1,3110265,망우역 1번,3514115438.0,3750575287.0
2022,1,3110266,면목동우체국,1647324858.0,609390939.0
2022,1,3110267,망우역 2번,2637879553.0,1940580983.0
2022,1,3110268,망우3동주민센터,452884904.0,398043867.0
2022,1,3110269,용마문화복지센터,1134939199.0,1114157659.0
2022,1,3110270,혜원여고,706643626.0,446083490.0
2022,1,3110271,신내역 1번,449857315.0,289445970.0
2022,1,3110272,신내1동주민센터,17914819931.0,16830823323.0
2022,1,3110273,장스여성병원,4498209566.0,4018913603.0
2022,1,3110274,서일대학교,5822630905.0,5595579177.0
2022,1,3110275,하나은행 망우동지점,2228449456.0,2276362666.0
2022,1,3110276,신내IC북측,41104709.0,357432.0
2022,1,3110277,러스크서울병원,2634805188.0,2657897193.0
2022,1,3110278,망우본동주민센터,4600992022.0,4384428575.0
2022,1,3110280,북정마을,53323689.0,34990821.0
2022,1,3110281,길상사,490166346.0,486834834.0
2022,1,3110282,국민대학교앞,719733743.0,528635482.0
2022,1,3110283,성북초등학교앞,746239078.0,747346668.0
2022,1,3110285,홍대부중,945939368.0,657918173.0
2022,1,3110286,한성대입구역 5번,1100448829.0,1066967501.0
2022,1,3110287,정릉3동주민센터,900504927.0,779445804.0
2022,1,3110288,동구여중,1825991039.0,1868940288.0
2022,1,3110289,북한산보국문역 2번,1126381995.0,766831920.0
2022,1,3110290,북한산보국문역 1번,80681169.0,57000516.0
2022,1,3110291,한성대입구역 3번,4689877012.0,4777356030.0
2022,1,3110292,정릉역 2번,489690021.0,421718103.0
2022,1,3110293,삼선중학교,2972708729.0,2798635414.0
2022,1,3110294,서경대학교,3369582635.0,3009567258.0
2022,1,3110295,정릉우체국,4124752360.0,4493560897.0
2022,1,3110296,성신여대입구역 4번,2911014544.0,2122475624.0
2022,1,3110297,경동고등학교,2022756829.0,1749386622.0
2022,1,3110298,솔숲어린이공원,173283547.0,183846331.0
2022,1,3110299,정릉역 1번,6921528880.0,5996817340.0
2022,1,3110300,삼선동주민센터,2632125606.0,2332065156.0
2022,1,3110301,성신여대입구역 7번,1022748749.0,877101769.0
2022,1,3110302,보문역 8번,884407373.0,564464961.0
2022,1,3110303,성신여대입구역 1번,1584801316.0,1353944923.0
2022,1,3110304,보문역 4번,1578623582.0,1243314801.0
2022,1,3110305,보문역 5번,3532574631.0,3723063170.0
2022,1,3110306,미아초등학교,260653492.0,113188981.0
2022,1,3110307,길음역 7번,970723078.0,810703503.0
2022,1,3110308,길음역 8번,2569372732.0,2527598807.0
2022,1,3110309,대광초등학교,982594671.0,255776301.0
2022,1,3110310,길음역 10번,357000000.0,357000000.0
2022,1,3110312,안암역 2번,5306703415.0,4388761022.0
2022,1,3110313,안암역 3번,9987797883.0,5888811175.0
2022,1,3110314,종암경찰서,8200239758.0,6082390829.0
2022,1,3110315,종암아이파크2차,4153061981.0,3546214505.0
2022,1,3110316,숭곡초등학교,7202007993.0,6545251928.0
2022,1,3110317,종암중학교,2409297022.0,2224556185.0
2022,1,3110318,KT월곡지사,838004960.0,662875999.0
2022,1,3110319,종암동주민센터,4179352375.0,3451666143.0
2022,1,3110320,KB국민은행 종암동지점,363321320.0,321797600.0
2022,1,3110322,장위1동주민센터,907920633.0,694758420.0
2022,1,3110323,상월곡역 1번,2054066011.0,1675835861.0
2022,1,3110325,장곡초등학교,2153304848.0,1777850556.0
2022,1,3110326,장위동성당,563039297.0,531697859.0
2022,1,3110327,상월곡역 2번,4588978958.0,4197961429.0
2022,1,3110328,상월곡역 3번,1141390018.0,985976091.0
2022,1,3110329,우리은행체육관,433484741.0,218389078.0
2022,1,3110330,돌곶이역 1번,740129279.0,640164752.0
2022,1,3110331,돌곶이역 8번,3579294372.0,2918465851.0
2022,1,3110332,돌곶이역 3번,287843460.0,210087371.0
2022,1,3110333,돌곶이역 5번,2820307851.0,3137464829.0
2022,1,3110334,석관중앙교회,2129717794.0,1091429380.0
2022,1,3110335,석계역 7번,9345608080.0,7285375003.0
2022,1,3110336,석관고등학교,605800567.0,534237144.0
2022,1,3110337,아카데미하우스,2062782407.0,1609751844.0
2022,1,3110340,인수중학교,34934430.0,33434156.0
2022,1,3110341,북한산우이역 2번,2526901533.0,2086521193.0
2022,1,3110342,국립재활원,626782786.0,752760381.0
2022,1,3110343,무너미어린이공원,286820950.0,256597599.0
2022,1,3110344,화계중학교,63574274.0,50402854.0
2022,1,3110345,솔밭공원역 2번,3175360344.0,2646080900.0
2022,1,3110346,4.19민주묘지역 2번,1573955192.0,1272349579.0
2022,1,3110348,강북문화예술회관,1655586694.0,1342582444.0
2022,1,3110349,화계역 2번,45028806.0,24801910.0
2022,1,3110350,가오리역 2번,900611102.0,598405022.0
2022,1,3110351,수유북부시장옆,649302935.0,527946486.0
2022,1,3110352,수유1동주민센터,3528914803.0,3687152806.0
2022,1,3110353,수유동우체국,1186472490.0,778130834.0
2022,1,3110354,삼각산119안전센터,1544545121.0,1222834498.0
2022,1,3110355,삼양사거리역 2번,3072480510.0,2591222962.0
2022,1,3110356,덕수교,605288742.0,497029975.0
2022,1,3110357,가오리역 1번,1349520407.0,1215172109.0
2022,1,3110358,인수동 우편취급국,690672188.0,591271811.0
2022,1,3110359,수유시장옆,2559212041.0,1635015257.0
2022,1,3110360,수유초등학교,3096778831.0,2252855816.0
2022,1,3110361,삼양사거리역 1번,508190735.0,365351607.0
2022,1,3110362,우이천 계성교,2244219937.0,2189865075.0
2022,1,3110363,송천동주민센터,140338709.0,151070365.0
2022,1,3110364,미아역 8번,2233594265.0,1746202329.0
2022,1,3110365,미아역 5번,1121837669.0,1129392459.0
2022,1,3110366,광산사거리,1371900173.0,1151644810.0
2022,1,3110367,강북구청,1991204129.0,862794546.0
2022,1,3110368,송천초등학교,474132704.0,403617055.0
2022,1,3110369,성신여대운정그린캠퍼스,6491613168.0,6379469029.0
2022,1,3110370,도봉세무서,2790388392.0,2159841253.0
2022,1,3110371,삼양입구사거리,2307839516.0,2330280834.0
2022,1,3110372,강북중학교,2349418136.0,1948949490.0
2022,1,3110373,수유역 2번,1276128331.0,1032078650.0
2022,1,3110374,송중초등학교,4555607682.0,3793711397.0
2022,1,3110375,서울북부고용노동지청,1176980074.0,2296411444.0
2022,1,3110376,수송초등학교,5612391740.0,9245584570.0
2022,1,3110377,미아사거리역 3번,876963528.0,827183578.0
2022,1,3110378,송중동주민센터,1461546614.0,779585334.0
2022,1,3110379,KT&G 북부지사,529375605.0,467225610.0
2022,1,3110380,강북문화정보도서관,2837005.0,2344203.0
2022,1,3110381,번동주공2단지,499606308.0,434788694.0
2022,1,3110382,솔밭공원역 1번,537007039.0,393027685.0
2022,1,3110383,덕성여대시반거리,1911864687.0,1531616778.0
2022,1,3110387,쌍문초등학교,3029343950.0,1618624578.0
2022,1,3110388,도봉우체국,1264207467.0,729379590.0
2022,1,3110389,한일병원,980601082.0,807317671.0
2022,1,3110390,방학초등학교,3871754652.0,3493206512.0
2022,1,3110391,샘말어린이공원,1555604254.0,1335524737.0
2022,1,3110392,발바닥공원,2081675454.0,3411524990.0
2022,1,3110393,국민은행방학지점,2642952168.0,2268210706.0
2022,1,3110394,방학중학교,1975510049.0,1810297709.0
2022,1,3110395,신한은행 방학동지점,537712119.0,479714937.0
2022,1,3110396,쌍문역1번(쌍리단길),10897693704.0,10467538541.0
2022,1,3110397,도봉산입구,24504199376.0,21340363073.0
2022,1,3110398,쌍문2동우체국,7834047971.0,6818124896.0
2022,1,3110399,창2동주민센터,4472865462.0,3914547098.0
2022,1,3110400,도봉구보건소,5326287110.0,4703442451.0
2022,1,3110401,도봉구민회관,511784956.0,1355500964.0
2022,1,3110402,도봉구 정병원,2261661332.0,3145133046.0
2022,1,3110403,방학1동주민센터,3997817711.0,3006375060.0
2022,1,3110404,신창초등학교,6462869933.0,5773912833.0
2022,1,3110405,방학역 1번,10534768801.0,8809579737.0
2022,1,3110406,도봉산역 1번,4863744446.0,4799718400.0
2022,1,3110407,도봉역 2번,5613022351.0,5405105750.0
2022,1,3110408,가인초등학교,2224460710.0,2002824248.0
2022,1,3110409,창동역 2번,3658144574.0,2650791646.0
2022,1,3110410,방학역 2번,5627246674.0,4742119639.0
2022,1,3110411,도봉역 3번,528133592.0,551610475.0
2022,1,3110412,창동중학교,536977417.0,355906647.0
2022,1,3110413,누원고등학교,246336376.0,266091484.0
2022,1,3110415,수락산역 4번,14929750338.0,12228253738.0
2022,1,3110416,노원초등학교,5521715513.0,4945530823.0
2022,1,3110417,월계역 3번,174643663.0,79488635.0
2022,1,3110418,광운대학교 남단,568874111.0,468321607.0
2022,1,3110419,수락산디자인거리,9363439207.0,8682702007.0
2022,1,3110420,광운대역 1번,1999490100.0,2119866272.0
2022,1,3110421,석계역 1번,6739113437.0,5375787998.0
2022,1,3110422,노원역 9번,1177066271.0,2102257968.0
2022,1,3110423,석계역 2번,1398890687.0,1372359971.0
2022,1,3110424,상계초등학교,7187404882.0,7721644421.0
2022,1,3110425,계상초등학교,2330879080.0,2208183337.0
2022,1,3110426,상계2동주민센터,1371258445.0,1116442036.0
2022,1,3110427,노원 을지대학교병원,402251897.0,439286608.0
2022,1,3110428,상계5동주민센터,4807124235.0,4061936616.0
2022,1,3110429,공릉동 국수거리,8719078749.0,8757231039.0
2022,1,3110431,상계역,13939488064.0,12230972915.0
2022,1,3110432,대진고등학교,1901419127.0,1829467691.0
2022,1,3110433,공릉역 2번,575617663.0,645222175.0
2022,1,3110434,태릉입구역 4번,123207798.0,127860752.0
2022,1,3110435,서울과학기술대,1247203404.0,1184996140.0
2022,1,3110436,상계제일중학교,2277675293.0,1740577016.0
2022,1,3110437,당고개역 2번,583598885.0,473005615.0
2022,1,3110438,경춘선숲길 우측,10564080208.0,9224979918.0
2022,1,3110439,당고개역 5번,1704907192.0,1243596796.0
2022,1,3110441,영신여고,4657504560.0,4335342144.0
2022,1,3110442,화랑대철도공원,446943859.0,234408942.0
2022,1,3110443,수색역 1번,29177772.0,36001156.0
2022,1,3110444,수색성당,311920791.0,239980442.0
2022,1,3110446,내를건너서숲으로도서관,10781251.0,93016441.0
2022,1,3110447,구산초등학교,69150147.0,45684307.0
2022,1,3110448,상신초등학교입구,1209982205.0,1570006662.0
2022,1,3110449,증산역 3번,1614500944.0,1792337651.0
2022,1,3110450,시립서북병원,5051682416.0,4282803205.0
2022,1,3110451,증산역 4번,4226104271.0,3366314948.0
2022,1,3110452,새절역 3번,1140722217.0,1580706843.0
2022,1,3110453,신사1동주민센터,2820795426.0,2683526637.0
2022,1,3110454,선정중학교,2282907622.0,1710009639.0
2022,1,3110455,역촌노인복지관,3941321019.0,3231277004.0
2022,1,3110456,구산보건지소,3530431529.0,2267551894.0
2022,1,3110457,예일여고,739620156.0,602797003.0
2022,1,3110458,선일여고,2644952064.0,2469380568.0
2022,1,3110459,응암역 2번,1998274865.0,1922357127.0
2022,1,3110460,구산역 4번,9386488892.0,7963362883.0
2022,1,3110461,새절역 2번,759622626.0,618211816.0
2022,1,3110462,갈현건영아파트,391767222.0,417222450.0
2022,1,3110463,응암3동주민센터,3388047853.0,3233467067.0
2022,1,3110464,연신내역 5번,3519249034.0,3121880486.0
2022,1,3110465,연신내역 7번,5585645566.0,4788738846.0
2022,1,3110466,구산역 2번,1039105880.0,394546829.0
2022,1,3110467,은평요양병원,5345352474.0,4578249662.0
2022,1,3110468,응암역 3번,4974717526.0,4341330120.0
2022,1,3110469,응암정보도서관,9355991841.0,8767418566.0
2022,1,3110470,신진과학기술고등학교,846655807.0,861618315.0
2022,1,3110471,응암동우체국,3123169089.0,2303144672.0
2022,1,3110472,연신내역 4번,3838311207.0,3576206087.0
2022,1,3110473,구산역 1번,5431487453.0,4061674983.0
2022,1,3110474,세명컴퓨터고등학교,1361741339.0,1208133822.0
2022,1,3110475,백련산해모로아파트,1578443850.0,1446322526.0
2022,1,3110476,역촌역 2번,69846893.0,64944429.0
2022,1,3110477,은평세무서,2661788243.0,2553899409.0
2022,1,3110478,응암1동주민센터,2053715757.0,1992662395.0
2022,1,3110479,연신내역 2번,3945223101.0,3843951730.0
2022,1,3110480,연신내역 3번,215094806.0,230811419.0
2022,1,3110481,불광역 7번,1849998973.0,1582950426.0
2022,1,3110482,연신초등학교,1171724719.0,390620788.0
2022,1,3110483,연천초등학교,532804884.0,491732441.0
2022,1,3110484,역촌역 3번,1900213312.0,1908980466.0
2022,1,3110485,연신내우체국,565891137.0,429974926.0
2022,1,3110486,은평구청,4419062868.0,4037950192.0
2022,1,3110487,불광역 8번,2425146979.0,2748009771.0
2022,1,3110488,우리은행응암동지점,930192103.0,906354129.0
2022,1,3110489,불광역 3번,417556747.0,262820144.0
2022,1,3110490,녹번동근린공원,1022488618.0,1150733916.0
2022,1,3110491,불광중학교,166346410.0,37390444.0
2022,1,3110493,북가좌초등학교,81680926.0,506190425.0
2022,1,3110495,북가좌2동주민센터,7827487123.0,7024142799.0
2022,1,3110496,모래내우체국,5657412533.0,4429954313.0
2022,1,3110498,증산역 1번,2381042608.0,2305044436.0
2022,1,3110499,연가초등학교,1337791460.0,1278214324.0
2022,1,3110500,남가좌동현대아파트,542401410.0,565364464.0
2022,1,3110501,연희어린이공원,405294785.0,411707753.0
2022,1,3110502,남가좌파출소,9424767954.0,6087451895.0
2022,1,3110503,명지대학교교회,3470216498.0,2618707725.0
2022,1,3110505,홍남교남측,250621302.0,255062973.0
2022,1,3110506,연희임광아파트,96793283.0,96475596.0
2022,1,3110507,명지대학교,8187531692.0,7515608417.0
2022,1,3110508,서연중학교,640321367.0,635738411.0
2022,1,3110509,연희대우아파트앞,3102589232.0,2278407302.0
2022,1,3110510,홍연시장,1442199017.0,1158774041.0
2022,1,3110511,연희초등학교,1035860797.0,1301783090.0
2022,1,3110512,연희지하차도,679783441.0,8053692.0
2022,1,3110513,연희파출소,1770916701.0,1277215485.0
2022,1,3110514,서대문우체국,282483729.0,156092246.0
